N_CARD_SKIMMING,SUCCESS_ATTACK,N_INCOME,COORD_X,RECOV_AMOUNT,N_DENSITY,ATM_ID,PROB_ATTACKED,BURGLARY,VANDALISM,UNP_RATE,N_FREQ_ATTACK,N_MANUAL_ATK,RECOVERED,N_FRAUD_ATTACK,N_ATTACK_L2,N_AGE,FREGUESIA,MANUAL_ATK,INCOME,PARISH,TRANS_REVER,N_LOG_ISOLATED,N_PHYS_ATTACK,CARD_SKIMMING,N_CASH_TRAPPING,INDIRECT_LOSS,ATTACK_DURATION,COORD_Y,CARD_TRAPPING,N_CARD_TRAPPING,ACCOUNT_DATE,PERSONA1,FREQ_ATTACK,LOG_ISOLATED,CASH_TRAPPING,LOGIC_ATK,PERSONA2,DETEC_DATE,WITHIN500,N_TRANS_REVER,EXPLO_GAS,RECOV_DATE,Police_Dis,N_LOG_NETWORK,N_VANDALISM,ADDRESS,NET_LOSS,NUMBER,RAM_RAIDS,COM_DENS,EVENT_DATE,PHYS_ATTACK,N_ATTACK_L0,N_IMPLEM_TYPE,AGE,GROSS_LOSS,N_COM_DENS,N_UNP_RATE,DENSITY,N_BURGLARY,WITHIN1000,MWay_Dist,N_ATTACK_L1,LOG_NETWORK,N_EXPLO_GAS,YEAR_ACOUNT,N_LOGIC_ATK,BANK,FRAUD_ATTACK,N_RAM_RAIDS
0,,6,-9.13546,,4,BPI10,0.0,0,0,7,0,0,,0,,3,Arroios,0,60,22,0,0,0,0,0,,,38.73117,0,0,,,0,0,0,0,,,500,0,0,,102.96,0,0,"Rua Pascoal De Melo 7 a, Lisbon",,1,0,37,,0,,,45,,4,2,27.08,0,1000,2943.82,,0,0,,0,BANCO BPI S.A.,0,0
0,,3,-9.17532,,4,ST87,1.0,0,0,13,0,0,,0,,2,Alc ntara,0,38,3,0,0,0,0,0,,,38.71676,0,0,,,0,0,0,0,,,500,0,0,,575.63,0,0,"Avenida De Ceuta, Lisbon",,1,0,9,,0,,,35,,2,3,33.42,0,1000,669.64,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.14569,,1,NB29,0.0,0,0,8,0,0,,0,,3,Avenidas Novas,0,54,22,0,0,0,0,0,,,38.7338,0,0,,,0,0,0,0,,,500,0,0,,466.86,0,0,"Praca Duque De Saldanha 32, Lisbon",,1,0,28,,0,,,48,,4,2,5.68,0,1000,2033.00,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.16706,,3,MG78,2.66607843588e-198,0,0,10,0,0,,0,,1,Campo de Ourique,0,42,3,0,0,0,0,0,,,38.71658,0,0,,,0,0,0,0,,,500,0,0,,169.95,0,0,"Rua Coelho Da Rocha 108, Lisbon",,1,0,37,,0,,,27,,4,3,24.52,0,1000,847.29,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.159,,4,IF01,1.0,0,0,12,0,0,,0,,1,Lumiar,0,50,5,0,0,0,0,0,,,38.76674,0,0,,,0,0,0,0,,,0,0,0,,682.19,0,0,"Avenida Rainha Dona Amelia 14 A/b, Lisbon",,1,0,18,,0,,,27,,2,3,29.92,0,1000,912.72,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,3,-9.14878,,3,MG77,0.0,0,0,14,0,0,,0,,4,Avenidas Novas,0,36,15,0,0,0,0,0,,,38.73375,0,0,,,0,0,0,0,,,0,0,0,,528.41,0,0,"Rua Pinheiro Chagas 34, Lisbon",,2,0,28,,0,,,51,,4,4,16.56,0,1000,1820.97,,0,0,,0,MONTEPIO GERAL,0,0
0,,2,-9.19092,,4,ST94,1.0,0,0,17,0,0,,0,,1,Alcgntara,0,26,10,0,0,0,0,0,,,38.7043,0,0,,,0,0,0,0,,,0,0,0,,1155.34,0,0,"Travessa Do Castro 1, Lisbon",,2,0,9,,0,,,30,,2,4,27.10,0,1000,1254.90,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.13537,,1,ST78,3.70235429955e-43,0,0,5,0,0,,0,,2,Olivais,0,50,7,0,0,0,0,0,,,38.77559,0,0,,,0,0,0,0,,,0,0,0,,710.12,0,0,"Aeroporto Da Portela, Lisbon",,0,0,9,,0,,,35,,2,2,0.16,0,1000,1173.74,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,1,-9.10705,,3,ST41,0.0320119732267,0,0,23,0,0,,0,,1,Olivais,0,16,0,0,0,0,0,0,,,38.768,0,0,,,0,0,0,0,,,0,0,0,,1015.73,0,0,"Avenida De Berlim 10, Lisbon",,3,0,9,,0,,,27,,2,5,21.92,0,1000,1501.76,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,4,-9.13548,,4,BPI01,0.0,0,0,12,0,0,,0,,3,Arroios,0,42,22,0,0,0,0,0,,,38.7337,0,0,,,0,0,0,0,,,500,0,0,,227.43,0,0,"Rua Alves Torgo 53, Lisbon",,1,0,37,,0,,,47,,4,3,28.55,0,1000,2815.61,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.13934,,1,NCI20,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Rua Cascais 3 Fase, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,5,-9.13934,,1,MG58,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Praca Marechal Humberto Delgado Pmo 1, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.13934,,1,ST30,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Aeroporto Da Portela Nova Zona De Check in, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,4,-9.17884,,1,CP75,4.4398693501e-142,0,0,13,0,0,,0,,2,Alcgntara,0,40,10,0,0,0,0,0,,,38.70352,0,0,,,0,0,0,0,,,500,0,0,,127.44,0,0,"Rua Rodrigues De Faria 103, Lisbon",,1,0,18,,0,,,33,,2,3,1.06,0,1000,614.49,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,4,-9.14094,,1,MG76,0.0,0,0,16,0,0,,0,,5,Santa Maria Maior,0,44,17,0,0,0,0,0,,,38.71083,0,0,,,0,0,0,0,,,500,0,0,,131.64,0,0,"Rua Garrett 62, Lisbon",,2,0,75,,0,,,59,,5,4,4.98,0,1000,3087.79,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.17085,,2,BB01,1.0,0,0,9,0,0,,0,,2,Lumiar,0,52,5,0,0,0,0,0,,,38.76104,0,0,,,0,0,0,0,,,0,0,0,,550.80,0,0,"Rua Professor Joao Barreira 5 B, Lisbon",,1,0,9,,0,,,34,,2,2,10.62,0,1000,405.83,,0,0,,0,BARCLAYS BANK,0,0
0,,3,-9.12654,,1,NB09,0.0,0,0,17,0,0,,0,,4,Penha de Franea,0,32,19,0,0,0,0,0,,,38.73129,0,0,,,0,0,0,0,,,500,0,0,,409.48,0,0,"Rua Morais Soares 28, Lisbon",,2,0,18,,0,,,50,,2,4,0.10,0,1000,3540.23,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.14466,,1,MG85,0.0,0,0,12,0,0,,0,,4,Avenidas Novas,0,44,22,0,0,0,0,0,,,38.73293,0,0,,,0,0,0,0,,,500,0,0,,518.32,0,0,"Praca Duque De Saldanha 1, Lisbon",,1,0,37,,0,,,50,,4,3,2.66,0,1000,2161.64,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.1586,,4,NB37,1.0,0,0,12,0,0,,0,,1,Lumiar,0,50,5,0,0,0,0,0,,,38.76673,0,0,,,0,0,0,0,,,0,0,0,,707.80,0,0,"Avenida Rainha Dona Amelia 8, Lisbon",,1,0,18,,0,,,27,,2,3,29.92,0,1000,914.44,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.09822,,1,BPI62,3.57075906205e-283,0,0,8,0,0,,0,,2,Parque das Na,0,50,13,0,0,0,0,0,,,38.76605,0,0,,,0,0,0,0,,,500,0,0,,981.19,0,0,"Avenida Dom Joao Ii LT 1.05.02, Lisbon",,1,0,47,,0,,,36,,5,2,0.13,0,1000,2293.13,,0,0,,0,BANCO BPI S.A.,0,0
0,,3,-9.15727,,2,ST79,0.0,0,0,13,0,0,,0,,3,Estrela,0,38,16,0,0,0,0,0,,,38.70865,0,0,,,0,0,0,0,,,500,0,0,,291.41,0,0,"Rua Das Trinas 49, Lisbon",,1,0,18,,0,,,48,,2,3,10.08,0,1000,1786.06,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,3,-9.17116,,2,MG62,1.0,0,0,13,0,0,,0,,4,Alcgntara,0,38,16,0,0,0,0,0,,,38.70539,0,0,,,0,0,0,0,,,500,0,0,,571.10,0,0,"Rua Prior Crato 1, Lisbon",,2,0,9,,0,,,49,,2,3,9.12,0,1000,702.49,,0,0,,0,MONTEPIO GERAL,0,0
0,,4,-9.14511,,2,SI06,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,40,15,0,0,0,0,0,,,38.73642,0,0,,,0,0,0,0,,,500,0,0,,220.90,0,0,"Avenida Republica 20, Lisbon",,2,0,18,,0,,,55,,2,3,12.77,0,1000,1929.36,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,5,-9.13633,,1,IF13,1.2785032333e-127,0,0,3,0,0,,0,,3,Alvalade,0,56,7,0,0,0,0,0,,,38.74849,0,0,,,0,0,0,0,,,0,0,0,,911.59,0,0,"Rua Coronel Bento Roma 942, Lisbon",,0,0,9,,0,,,45,,2,1,5.57,0,1000,1722.71,,0,0,,0,BANCO INTERNACIONAL DO FUNCHAL,0,0
0,,5,-9.13537,,1,MG49,3.70235429955e-43,0,0,5,0,0,,0,,2,Olivais,0,50,7,0,0,0,0,0,,,38.77559,0,0,,,0,0,0,0,,,0,0,0,,710.12,0,0,"Aeroporto Da Portela, Lisbon",,0,0,9,,0,,,35,,2,2,0.16,0,1000,1173.74,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.13934,,1,MG10,0.0,0,0,9,0,0,,0,,3,Arroios,0,56,22,0,0,0,0,0,,,38.72225,0,0,,,0,0,0,0,,,0,0,0,,365.22,0,0,"Rua Jorge De Sena 1 LM, Lisbon",,1,0,9,,0,,,47,,2,2,1.51,0,1000,2939.66,,0,0,,0,MONTEPIO GERAL,0,0
1,0,5,-9.18455,0,4,BB16,1.0,0,0,12,1,1,0,1,010101,1,Carnide,1,52,11,0,0,0,1,0,300,2,38.74664,0,0,30-Apr-2013 12:00,4,1,0,0,0,,24-Mar-2013 08:00,0,0,0,,976.78,0,0,"Estrada De Benfica 424, Lisbon",300,1,0,9,24-Mar-2013 08:00,0,1,1,28,0,2,3,26.89,0,0,679.20,0101,0,0,2013,0,BARCLAYS BANK,1,0
0,,3,-9.14213,,2,ST66,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,34,22,0,0,0,0,0,,,38.73404,0,0,,,0,0,0,0,,,500,0,0,,377.57,0,0,"Avenida Praia Da Vitoria 7 a 9a, Lisbon",,2,0,18,,0,,,55,,2,3,8.09,0,1000,2282.07,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,3,-9.15105,,1,NB54,0.0,0,0,20,0,0,,0,,5,MisericBrdia,0,36,20,0,0,0,0,0,,,38.70876,0,0,,,0,0,0,0,,,0,0,0,,302.43,0,0,"Largo Do Conde Barao 9, Lisbon",,3,0,28,,0,,,63,,4,5,1.89,0,1000,2326.87,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.14126,,1,SI33,0.0,0,0,13,0,0,,0,,3,Santa Maria Maior,0,42,22,0,0,0,0,0,,,38.71599,0,0,,,0,0,0,0,,,500,0,0,,154.31,0,0,"Praca Restauradores 58, Lisbon",,1,0,28,,0,,,45,,4,3,1.33,0,1000,2866.51,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,5,-9.14757,,1,NB12,0.0,0,0,12,0,0,,0,,4,Avenidas Novas,0,48,22,0,0,0,0,0,,,38.73019,0,0,,,0,0,0,0,,,0,0,0,,166.14,0,0,"Rua Andrade Corvo 42, Lisbon",,1,0,37,,0,,,55,,4,3,4.52,0,1000,2165.83,,0,0,,0,NOVO BANCO,0,0
0,,1,-9.15279,,2,MG87,0.0,0,0,22,0,0,,0,,5,Estrela,0,18,20,0,0,0,0,0,,,38.70847,0,0,,,0,0,0,0,,,500,0,0,,433.03,0,0,"Calcada Marques Abrantes 26, Lisbon",,3,0,28,,0,,,61,,4,5,8.24,0,1000,2176.15,,0,0,,0,MONTEPIO GERAL,0,0
0,,5,-9.14554,,1,CP34,0.0,0,0,8,0,0,,0,,3,Avenidas Novas,0,54,22,0,0,0,0,0,,,38.73379,0,0,,,0,0,0,0,,,500,0,0,,461.15,0,0,"Praca Duque Saldanha Loja 42, Lisbon",,1,0,28,,0,,,48,,4,2,4.60,0,1000,2044.41,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,2,-9.14878,,1,CGD20,0.0,0,0,21,0,0,,0,,5,MisericOrdia,0,30,20,0,0,0,0,0,,,38.71124,0,0,,,0,0,0,0,,,500,0,0,,140.42,0,0,"Calcada Do Combro 96, Lisbon",,2,0,18,,0,,,64,,2,5,0.96,0,1000,2462.44,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,5,-9.15955,,1,NB89,1.0,0,0,2,0,0,,0,,2,Lumiar,0,56,7,0,0,0,0,0,,,38.76309,0,0,,,0,0,0,0,,,0,0,0,,463.81,0,0,"Rua Francisco Stromp, Lisbon",,0,0,9,,0,,,35,,2,1,0.00,0,1000,505.80,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.14797,,2,CCCAM09,3.87952197417e-141,0,0,16,0,0,,0,,3,Avenidas Novas,0,42,15,0,0,0,0,0,,,38.74256,0,0,,,0,0,0,0,,,500,0,0,,724.38,0,0,"Campo Pequeno S/N, Lisbon",,2,0,18,,0,,,48,,2,4,9.09,0,1000,1490.66,,0,0,,0,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,0,0
0,,5,-9.09891,,1,ST99,9.57978691979e-137,0,0,8,0,0,,0,,2,Marvila,0,48,13,0,0,0,0,0,,,38.7582,0,0,,,0,0,0,0,,,0,0,0,,1447.90,0,0,"Rua Mario Botas, Lisbon",,1,0,9,,0,,,39,,2,2,0.00,0,1000,2539.20,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,6,-9.09772,,2,CGD28,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
1,1,5,-9.17203,0,1,CP52,1.0,0,0,9,1,1,0,1,010103,2,Carnide,3,52,11,0,0,0,2,1,0,3,38.75064,0,0,30-May-2012 00:00,4,3,0,1,0,,10-May-2012 10:45,0,0,0,,1432.30,0,0,"Rua Abranches Ferrao 8C, Lisbon",170,1,0,18,05-May-2012 11:00,0,1,1,34,170,2,2,4.63,0,0,766.67,0101,0,0,2014,0,BANCO COMERCIAL PORTUGUES,3,0
0,,5,-9.14695,,1,SI23,0.0,0,0,10,0,0,,0,,4,Avenidas Novas,0,48,22,0,0,0,0,0,,,38.73103,0,0,,,0,0,0,0,,,0,0,0,,273.42,0,0,"Avenida Fontes Pereira De Melo 35 a, Lisbon",,1,0,47,,0,,,52,,5,3,4.37,0,1000,2139.43,,0,0,,0,SOCIEDADE INTERBANCARIA,0,0
0,,2,-9.13841,,3,NB25,0.0,0,0,16,0,0,,0,,5,Santa Maria Maior,0,30,17,0,0,0,0,0,,,38.71288,0,0,,,0,0,0,0,,,500,0,0,,271.89,0,0,"Rua Augusta 284, Lisbon",,2,0,75,,0,,,60,,5,4,19.20,0,1000,3205.46,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.1521,,1,NB05,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,38,15,0,0,0,0,0,,,38.73204,0,0,,,0,0,0,0,,,0,0,0,,448.74,0,0,"Avenida Antonio Augusto De Aguiar, Lisbon",,1,0,18,,0,,,50,,2,3,4.83,0,1000,1748.90,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.14784,,1,NB11,0.0,0,0,6,0,0,,0,,3,Santo AntMnio,0,60,18,0,0,0,0,0,,,38.72196,0,0,,,0,0,0,0,,,500,0,0,,330.30,0,0,"Avenida Da Liberdade 195, Lisbon",,0,0,18,,0,,,45,,2,2,0.00,0,1000,2201.18,,0,0,,0,NOVO BANCO,0,0
0,,3,-9.1521,,1,NB20,0.0,0,0,13,0,0,,0,,4,Avenidas Novas,0,38,15,0,0,0,0,0,,,38.73204,0,0,,,0,0,0,0,,,0,0,0,,448.74,0,0,"Avenida Antonio Augusto De Aguiar, Lisbon",,1,0,18,,0,,,50,,2,3,4.83,0,1000,1748.90,,0,0,,0,NOVO BANCO,0,0
0,,6,-9.14149,,3,CGD56,9.72452067418e-258,0,0,3,0,0,,0,,3,Alvalade,0,70,7,0,0,0,0,0,,,38.74986,0,0,,,0,0,0,0,,,0,0,0,,454.68,0,0,"Avenida Estados Unidos Da America 94, Lisbon",,0,0,9,,0,,,41,,2,1,19.43,0,1000,1443.49,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,1,5,-9.18415,0,4,CP87,1.0,0,0,12,1,1,0,1,010103,1,Carnide,1,52,11,0,0,0,0,1,0,1,38.74655,0,0,30-Sep-2014 00:00,4,1,0,1,0,,10-Sep-2014 11:30,0,0,0,,995.96,0,0,"Estrada De Benfica 420, Lisbon",60,1,0,9,03-Sep-2014 12:00,0,1,3,28,60,2,3,26.89,0,0,701.61,0101,0,0,2014,0,BANCO COMERCIAL PORTUGUES,1,0
0,,6,-9.16444,,2,NB08,1.0,0,0,2,0,0,,0,,3,Campo de Ourique,0,64,18,0,0,0,0,0,,,38.72362,0,0,,,0,0,0,0,,,0,0,0,,831.46,0,0,"Avenida Engenheiro Duarte Pacheco Loja 1085, Lisbon",,0,0,65,,0,,,45,,5,1,7.96,0,1000,765.84,,0,0,,0,NOVO BANCO,0,0
0,1,4,-9.18873,0,3,NB15,1.0,0,0,13,1,1,0,1,010103,1,Carnide,1,44,11,0,0,0,0,1,0,0.5,38.74751,0,0,30-Jun-2011 00:00,4,1,0,1,0,,25-Jun-2011 20:00,0,0,0,,853.58,0,0,"Rua Professor Reinaldo Dos Santos Lote 1, Lisbon",95,1,0,18,25-Jun-2011 18:15,0,1,3,30,95,2,3,17.01,0,1000,550.33,0101,0,0,2014,0,NOVO BANCO,1,0
0,1,3,-9.15928,0,3,CP93,1.0,0,0,13,1,1,0,1,010102,4,Avenidas Novas,1,34,15,0,0,0,0,0,0,,38.74414,1,1,31-Oct-2010 00:00,4,1,0,0,0,,15-Sep-2010 11:45,500,0,0,,601.36,0,0,"Rua Soeiro Pereira Gomes Lote 2, Lisbon",900,2,0,9,15-Sep-2010 11:30,0,1,1,53,900,2,3,19.17,0,1000,497.08,0101,0,0,2014,0,BANCO COMERCIAL PORTUGUES,1,0
0,1,6,-9.16603,0,1,NB83,1.0,0,0,4,1,1,0,1,010102,2,Avenidas Novas,1,68,7,0,0,0,0,0,0,0.16,38.74923,1,1,30-Nov-2013 00:00,4,1,0,0,0,,19-Nov-2013 09:15,0,0,0,,1378.47,0,0,"Palma De Cima, Lisbon",1000,0,0,9,19-Nov-2013 09:00,0,1,1,40,1000,2,1,0.00,0,1000,573.51,0101,0,0,2014,0,NOVO BANCO,1,0
0,,6,-9.13546,,4,BPI76,0.0,0,0,7,0,0,,0,,3,Arroios,0,60,22,0,0,0,0,0,,,38.73117,0,0,,,0,0,0,0,,,500,0,0,,102.96,0,0,"Rua Pascoal De Melo 7 a, Lisbon",,1,0,37,,0,,,45,,4,2,27.08,0,1000,2943.82,,0,0,,0,BANCO BPI S.A.,0,0
0,,4,-9.13849,,1,CGD57,0.0,0,0,15,0,0,,0,,5,Santa Maria Maior,0,40,17,0,0,0,0,0,,,38.70881,0,0,,,0,0,0,0,,,500,0,0,,64.65,0,0,"Rua Sao Juliao 187, Lisbon",,2,0,65,,0,,,62,,5,4,0.00,0,1000,3377.47,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,6,-9.14137,,3,MG44,0.0,0,0,3,0,0,,0,,2,Avenidas Novas,0,64,8,0,0,0,0,0,,,38.73799,0,0,,,0,0,0,0,,,500,0,0,,148.14,0,0,"Avenida Antonio Jose De Almeida Lote 30, Lisbon",,0,0,9,,0,,,35,,2,1,16.89,0,1000,2164.44,,0,0,,0,MONTEPIO GERAL,0,0
0,,3,-9.16351,,2,ST37,1.0,0,0,12,0,0,,0,,1,Avenidas Novas,0,38,23,0,0,0,0,0,,,38.73836,0,0,,,0,0,0,0,,,500,0,0,,571.44,0,0,"Avenida Columbano Bordalo Pinheiro 85, Lisbon",,1,0,18,,0,,,27,,2,3,14.69,0,1000,653.29,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,4,-9.15351,,1,ST02,0.0,0,0,14,0,0,,0,,3,Campolide,0,44,15,0,0,0,0,0,,,38.73308,0,0,,,0,0,0,0,,,500,0,0,,376.79,0,0,"Avenida Antonio Augusto De Aguiar 31, Lisbon",,2,0,9,,0,,,47,,2,4,1.17,0,1000,1581.81,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,2,-9.16179,,2,ST24,3.72214257927e-235,0,0,18,0,0,,0,,4,Estrela,0,26,16,0,0,0,0,0,,,38.71066,0,0,,,0,0,0,0,,,0,0,0,,474.81,0,0,"Rua Buenos Aires 18, Lisbon",,2,0,9,,0,,,53,,2,4,10.47,0,1000,1404.67,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,5,-9.15229,,3,CP38,7.01626191695e-118,0,0,8,0,0,,0,,2,Lumiar,0,52,5,0,0,0,0,0,,,38.76685,0,0,,,0,0,0,0,,,500,0,0,,222.56,0,0,"Avenida Maria Helena Vieira Da Silva Lote 121, Lisbon",,1,0,18,,0,,,32,,2,2,22.90,0,1000,683.16,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,5,-9.14358,,1,MG97,0.0,0,0,11,0,0,,0,,4,Santo Antanio,0,54,22,0,0,0,0,0,,,38.71958,0,0,,,0,0,0,0,,,500,0,0,,420.48,0,0,"Rua De Sao Jose 131, Lisbon",,1,0,18,,0,,,51,,2,3,2.74,0,1000,2591.75,,0,0,,0,MONTEPIO GERAL,0,0
1,1,5,-9.14026,0,1,NCI16,1.0,0,0,5,1,1,0,1,010101,2,Lumiar,1,50,7,0,0,0,1,0,0,4,38.76319,0,0,30-Apr-2010 12:00,2,1,0,0,0,,07-Mar-2010 17:00,0,0,0,,932.50,0,0,"Avenida Marechal Craveiro Lopes, Lisbon",5030,0,0,9,22-Feb-2010 15:45,0,1,3,35,5030,2,2,0.16,0,0,640.77,0101,0,0,2010,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,1,0
0,,6,-9.14538,,2,NB23,0.0,0,0,6,0,0,,0,,4,Santo Antanio,0,64,18,0,0,0,0,0,,,38.71568,0,0,,,0,0,0,0,,,500,0,0,,111.28,0,0,"Rua Dom Pedro V 14, Lisbon",,1,0,18,,0,,,50,,2,2,14.20,0,1000,2531.70,,0,0,,0,NOVO BANCO,0,0
0,,5,-9.09822,,1,BPI08,3.57075906205e-283,0,0,8,0,0,,0,,2,Parque das Na,0,50,13,0,0,0,0,0,,,38.76605,0,0,,,0,0,0,0,,,500,0,0,,981.19,0,0,"Avenida Dom Joao Ii LT 1.05.02, Lisbon",,1,0,47,,0,,,36,,5,2,0.13,0,1000,2293.13,,0,0,,0,BANCO BPI S.A.,0,0
0,,5,-9.14052,,2,ST12,0.0,0,0,8,0,0,,0,,4,Avenidas Novas,0,52,22,0,0,0,0,0,,,38.73652,0,0,,,0,0,0,0,,,500,0,0,,227.57,0,0,"Rua Alves Redol, Lisbon",,1,0,18,,0,,,50,,2,2,12.34,0,1000,2289.78,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,2,-9.14437,,1,NB65,0.0,0,0,22,0,0,,0,,5,MisericBrdia,0,26,20,0,0,0,0,0,,,38.70591,0,0,,,0,0,0,0,,,0,0,0,,400.84,0,0,"Cais Do Sodre, Lisbon",,2,0,28,,0,,,60,,4,5,0.00,0,1000,2927.96,,0,0,,0,NOVO BANCO,0,0
0,,4,-9.14039,,4,MG96,5.33768825969e-286,0,0,8,0,0,,0,,3,Alvalade,0,44,7,0,0,0,0,0,,,38.74693,0,0,,,0,0,0,0,,,500,0,0,,626.54,0,0,"Avenida De Roma 42a, Lisbon",,1,0,37,,0,,,42,,4,2,27.84,0,1000,1781.62,,0,0,,0,MONTEPIO GERAL,0,0
0,,3,-9.14999,,1,NCI22,9.46279643786e-132,0,0,18,0,0,,0,,4,Avenidas Novas,0,32,15,0,0,0,0,0,,,38.74103,0,0,,,0,0,0,0,,,0,0,0,,648.28,0,0,"Rua Laura Alves 19, Lisbon",,2,0,18,,0,,,51,,2,4,2.58,0,1000,1349.41,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,6,-9.09772,,2,CP47,0.0,0,0,2,0,0,,0,,3,Parque das Na,0,72,13,0,0,0,0,0,,,38.7708,0,0,,,0,0,0,0,,,500,0,0,,458.51,0,0,"Avenida Dom Joao Ii, Lisbon",,0,0,9,,0,,,43,,2,1,7.80,0,1000,1843.72,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
0,,3,-9.13059,,3,CGD46,0.0,0,0,16,0,0,,0,,5,Santa Maria Maior,0,36,17,0,0,0,0,0,,,38.71112,0,0,,,0,0,0,0,,,0,0,0,,521.38,0,0,"Rua Limoeiro, Lisbon",,2,0,28,,0,,,60,,4,4,16.24,0,1000,3912.08,,0,0,,0,CAIXA GERAL DE DEPOSITOS,0,0
0,,2,-9.15243,,1,ST61,0.0,0,0,19,0,0,,0,,5,MisericBrdia,0,24,20,0,0,0,0,0,,,38.70722,0,0,,,0,0,0,0,,,0,0,0,,444.09,0,0,"Avenida Dom Carlos I 4, Lisbon",,2,0,28,,0,,,62,,4,5,0.00,0,1000,2215.48,,0,0,,0,BANCO SANTANDER TOTTA,0,0
0,,3,-9.18323,,4,NCI01,0.999999998659,0,0,14,0,0,,0,,1,Alcgntara,0,34,10,0,0,0,0,0,,,38.70441,0,0,,,0,0,0,0,,,0,0,0,,486.94,0,0,"Rua Filinto Elisio 15 a, Lisbon",,2,0,18,,0,,,26,,2,4,31.19,0,1000,694.53,,0,0,,0,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,0
0,,6,-9.13948,,3,CP19,6.29838361537e-221,0,0,7,0,0,,0,,2,Alvalade,0,62,7,0,0,0,0,0,,,38.74906,0,0,,,0,0,0,0,,,0,0,0,,632.04,0,0,"Avenida Estados Unidos Da America, Lisbon",,1,0,18,,0,,,37,,2,2,21.73,0,1000,1594.67,,0,0,,0,BANCO COMERCIAL PORTUGUES,0,0
